UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
MA,21.0,6300.0,Magalhães de Almeida,14001.0
MA,21.0,6326.0,Maracaçumé,21686.0
MA,21.0,6359.0,Marajá do Sena,7165.0
MA,21.0,6375.0,Maranhãozinho,14086.0
MA,21.0,6409.0,Mata Roma,17537.0
MA,21.0,6508.0,Matinha,22530.0
MA,21.0,6607.0,Matões,33300.0
MA,21.0,6631.0,Matões do Norte,17945.0
MA,21.0,6672.0,Milagres do Maranhão,9048.0
MA,21.0,6706.0,Mirador,21518.0
MA,21.0,6755.0,Miranda do Norte,24377.0
MA,21.0,6805.0,Mirinzal,14297.0
MA,21.0,6904.0,Monção,28606.0
MA,21.0,7001.0,Montes Altos,9309.0
MA,21.0,7100.0,Morros,18994.0
MA,21.0,7209.0,Nina Rodrigues,14551.0
MA,21.0,7258.0,Nova Colinas,5144.0
MA,21.0,7308.0,Nova Iorque,4412.0
MA,21.0,7357.0,Nova Olinda do Maranhão,14468.0
MA,21.0,7407.0,Olho d'Água das Cunhãs,18295.0
MA,21.0,7456.0,Olinda Nova do Maranhão,13909.0
MA,21.0,7506.0,Paço do Lumiar,152306.0
MA,21.0,7605.0,Palmeirândia,21606.0
MA,21.0,7704.0,Paraibano,18619.0
MA,21.0,7803.0,Parnarama,32256.0
MA,21.0,7902.0,Passagem Franca,17592.0
MA,21.0,8009.0,Pastos Bons,19246.0
MA,21.0,8058.0,Paulino Neves,17523.0
MA,21.0,8108.0,Paulo Ramos,20792.0
MA,21.0,8207.0,Pedreiras,38267.0
MA,21.0,8256.0,Pedro do Rosário,24917.0
MA,21.0,8306.0,Penalva,33534.0
MA,21.0,8405.0,Peri Mirim,11277.0
MA,21.0,8454.0,Peritoró,20910.0
MA,21.0,8504.0,Pindaré-Mirim,32521.0
MA,21.0,8603.0,Pinheiro,87919.0
MA,21.0,8702.0,Pio XII,22369.0
MA,21.0,8801.0,Pirapemas,18120.0
MA,21.0,8900.0,Poção de Pedras,17444.0
MA,21.0,9007.0,Porto Franco,24517.0
MA,21.0,9056.0,Porto Rico do Maranhão,6091.0
MA,21.0,9106.0,Presidente Dutra,46578.0
MA,21.0,9205.0,Presidente Juscelino,11616.0
MA,21.0,9239.0,Presidente Médici,4748.0
MA,21.0,9270.0,Presidente Sarney,17913.0
MA,21.0,9304.0,Presidente Vargas,10791.0
MA,21.0,9403.0,Primeira Cruz,13922.0
MA,21.0,9452.0,Raposa,32054.0
MA,21.0,9502.0,Riachão,22699.0
MA,21.0,9551.0,Ribamar Fiquene,7597.0
MA,21.0,9601.0,Rosário,39763.0
MA,21.0,9700.0,Sambaíba,5701.0
MA,21.0,9759.0,Santa Filomena do Maranhão,6839.0
MA,21.0,9809.0,Santa Helena,43112.0
MA,21.0,9908.0,Santa Inês,88167.0
MA,21.0,10005.0,Santa Luzia,59037.0
MA,21.0,10039.0,Santa Luzia do Paruá,24870.0
MA,21.0,10104.0,Santa Quitéria do Maranhão,24489.0
MA,21.0,10203.0,Santa Rita,38446.0
MA,21.0,10237.0,Santana do Maranhão,10777.0
MA,21.0,10278.0,Santo Amaro do Maranhão,14280.0
MA,21.0,10302.0,Santo Antônio dos Lopes,14623.0
MA,21.0,10401.0,São Benedito do Rio Preto,18793.0
MA,21.0,10500.0,São Bento,48036.0
MA,21.0,10609.0,São Bernardo,27887.0
MA,21.0,10658.0,São Domingos do Azeitão,8213.0
MA,21.0,10708.0,São Domingos do Maranhão,35221.0
MA,21.0,10807.0,São Félix de Balsas,4495.0
MA,21.0,10856.0,São Francisco do Brejão,9222.0
MA,21.0,10906.0,São Francisco do Maranhão,12353.0
MA,21.0,11003.0,São João Batista,18909.0
MA,21.0,11029.0,São João do Carú,12421.0
MA,21.0,11052.0,São João do Paraíso,10105.0
MA,21.0,11078.0,São João do Soter,17254.0
MA,21.0,11102.0,São João dos Patos,25891.0
MA,21.0,11201.0,São José de Ribamar,257414.0
MA,21.0,11250.0,São José dos Basílios,7102.0
MA,21.0,11300.0,São Luís,1088057.0
MA,21.0,11409.0,São Luís Gonzaga do Maranhão,18153.0
MA,21.0,11508.0,São Mateus do Maranhão,40160.0
MA,21.0,11532.0,São Pedro da Água Branca,14736.0
MA,21.0,11573.0,São Pedro dos Crentes,5965.0
MA,21.0,11607.0,São Raimundo das Mangabeiras,19129.0
MA,21.0,11631.0,São Raimundo do Doca Bezerra,5767.0
MA,21.0,11672.0,São Roberto,4602.0
MA,21.0,11706.0,São Vicente Ferrer,19885.0
MA,21.0,11722.0,Satubinha,8880.0
MA,21.0,11748.0,Senador Alexandre Costa,10445.0
MA,21.0,11763.0,Senador La Rocque,15035.0
MA,21.0,11789.0,Serrano do Maranhão,10461.0
MA,21.0,11805.0,Sítio Novo,17457.0
MA,21.0,11904.0,Sucupira do Norte,10471.0
MA,21.0,11953.0,Sucupira do Riachão,5088.0
MA,21.0,12001.0,Tasso Fragoso,9106.0
MA,21.0,12100.0,Timbiras,27344.0
MA,21.0,12209.0,Timon,182241.0
MA,21.0,12233.0,Trizidela do Vale,23052.0
MA,21.0,12274.0,Tufilândia,5633.0
MA,21.0,12308.0,Tuntum,37401.0
MA,21.0,12407.0,Turiaçu,38905.0
MA,21.0,12456.0,Turilândia,33032.0
MA,21.0,12506.0,Tutóia,55041.0
MA,21.0,12605.0,Urbano Santos,34060.0
MA,21.0,12704.0,Vargem Grande,44540.0
MA,21.0,12803.0,Viana,53115.0
MA,21.0,12852.0,Vila Nova dos Martírios,10575.0
MA,21.0,12902.0,Vitória do Mearim,31851.0
MA,21.0,13009.0,Vitorino Freire,31906.0
MA,21.0,14007.0,Zé Doca,41943.0
PI,22.0,53.0,Acauã,6515.0
PI,22.0,103.0,Agricolândia,5023.0
PI,22.0,202.0,Água Branca,18033.0
PI,22.0,251.0,Alagoinha do Piauí,6901.0
PI,22.0,277.0,Alegrete do Piauí,4713.0
PI,22.0,301.0,Alto Longá,13734.0
PI,22.0,400.0,Altos,49637.0
PI,22.0,459.0,Alvorada do Gurguéia,5459.0
PI,22.0,509.0,Amarante,17577.0
PI,22.0,608.0,Angical do Piauí,6982.0
PI,22.0,707.0,Anísio de Abreu,9631.0
PI,22.0,806.0,Antônio Almeida,3228.0
PI,22.0,905.0,Aroazes,5433.0
PI,22.0,954.0,Aroeiras do Itaim,2766.0
PI,22.0,1002.0,Arraial,4593.0
PI,22.0,1051.0,Assunção do Piauí,7597.0
PI,22.0,1101.0,Avelino Lopes,11106.0
PI,22.0,1150.0,Baixa Grande do Ribeiro,13838.0
PI,22.0,1176.0,Barra D'Alcântara,4091.0
PI,22.0,1200.0,Barras,49533.0
PI,22.0,1309.0,Barreiras do Piauí,3334.0
PI,22.0,1408.0,Barro Duro,6744.0
PI,22.0,1507.0,Batalha,27123.0
PI,22.0,1556.0,Bela Vista do Piauí,4208.0
PI,22.0,1572.0,Belém do Piauí,3508.0
PI,22.0,1606.0,Beneditinos,10104.0
PI,22.0,1705.0,Bertolínia,5701.0
PI,22.0,1739.0,Betânia do Piauí,6368.0
PI,22.0,1770.0,Boa Hora,7108.0
PI,22.0,1804.0,Bocaina,4131.0
PI,22.0,1903.0,Bom Jesus,30321.0
PI,22.0,1919.0,Bom Princípio do Piauí,5786.0
PI,22.0,1929.0,Bonfim do Piauí,6089.0
PI,22.0,1945.0,Boqueirão do Piauí,6728.0
PI,22.0,1960.0,Brasileira,8658.0
PI,22.0,1988.0,Brejo do Piauí,3969.0
PI,22.0,2000.0,Buriti dos Lopes,20096.0
PI,22.0,2026.0,Buriti dos Montes,7538.0
PI,22.0,2059.0,Cabeceiras do Piauí,10449.0
PI,22.0,2075.0,Cajazeiras do Piauí,3146.0
PI,22.0,2083.0,Cajueiro da Praia,8203.0
PI,22.0,2091.0,Caldeirão Grande do Piauí,5605.0
PI,22.0,2109.0,Campinas do Piauí,4988.0
PI,22.0,2117.0,Campo Alegre do Fidalgo,4701.0
PI,22.0,2133.0,Campo Grande do Piauí,6188.0
PI,22.0,2174.0,Campo Largo do Piauí,7636.0
PI,22.0,2208.0,Campo Maior,47074.0
PI,22.0,2251.0,Canavieira,3429.0
PI,22.0,2307.0,Canto do Buriti,19669.0
PI,22.0,2406.0,Capitão de Campos,11347.0
PI,22.0,2455.0,Capitão Gervásio Oliveira,4065.0
PI,22.0,2505.0,Caracol,10538.0
PI,22.0,2539.0,Caraúbas do Piauí,5755.0
PI,22.0,2554.0,Caridade do Piauí,5162.0
PI,22.0,2604.0,Castelo do Piauí,19663.0
PI,22.0,2653.0,Caxingó,5657.0
PI,22.0,2703.0,Cocal,29209.0
PI,22.0,2711.0,Cocal de Telha,5034.0
PI,22.0,2729.0,Cocal dos Alves,6569.0
PI,22.0,2737.0,Coivaras,4233.0
PI,22.0,2752.0,Colônia do Gurguéia,6287.0
PI,22.0,2778.0,Colônia do Piauí,7088.0
PI,22.0,2802.0,Conceição do Canindé,5063.0
PI,22.0,2851.0,Coronel José Dias,4305.0
PI,22.0,2901.0,Corrente,28275.0
PI,22.0,3008.0,Cristalândia do Piauí,7454.0
PI,22.0,3107.0,Cristino Castro,10772.0
PI,22.0,3206.0,Curimatá,11552.0
PI,22.0,3230.0,Currais,4968.0
PI,22.0,3255.0,Curralinhos,4527.0
PI,22.0,3271.0,Curral Novo do Piauí,5185.0
PI,22.0,3305.0,Demerval Lobão,16998.0
PI,22.0,3354.0,Dirceu Arcoverde,7238.0
PI,22.0,3404.0,Dom Expedito Lopes,6421.0
PI,22.0,3420.0,Domingos Mourão,4138.0
PI,22.0,3453.0,Dom Inocêncio,9335.0
PI,22.0,3503.0,Elesbão Veloso,13786.0
PI,22.0,3602.0,Eliseu Martins,4435.0
PI,22.0,3701.0,Esperantina,42510.0
PI,22.0,3750.0,Fartura do Piauí,5414.0
PI,22.0,3800.0,Flores do Piauí,4508.0
PI,22.0,3859.0,Floresta do Piauí,2364.0
PI,22.0,3909.0,Floriano,64150.0
PI,22.0,4006.0,Francinópolis,4517.0
PI,22.0,4105.0,Francisco Ayres,4494.0
PI,22.0,4154.0,Francisco Macedo,2986.0
PI,22.0,4204.0,Francisco Santos,8366.0
PI,22.0,4303.0,Fronteiras,10382.0
PI,22.0,4352.0,Geminiano,5587.0
PI,22.0,4402.0,Gilbués,11166.0
PI,22.0,4501.0,Guadalupe,10478.0
PI,22.0,4550.0,Guaribas,4350.0
PI,22.0,4600.0,Hugo Napoleão,3562.0
PI,22.0,4659.0,Ilha Grande,9501.0
PI,22.0,4709.0,Inhuma,15259.0
PI,22.0,4808.0,Ipiranga do Piauí,9620.0
PI,22.0,4907.0,Isaías Coelho,7886.0
PI,22.0,5003.0,Itainópolis,10980.0
PI,22.0,5102.0,Itaueira,10493.0
PI,22.0,5151.0,Jacobina do Piauí,5715.0
PI,22.0,5201.0,Jaicós,17811.0
PI,22.0,5250.0,Jardim do Mulato,4251.0
PI,22.0,5276.0,Jatobá do Piauí,4568.0
PI,22.0,5300.0,Jerumenha,4600.0
PI,22.0,5359.0,João Costa,3031.0
PI,22.0,5409.0,Joaquim Pires,14175.0
PI,22.0,5458.0,Joca Marques,5535.0
PI,22.0,5508.0,José de Freitas,44391.0
PI,22.0,5516.0,Juazeiro do Piauí,5311.0
PI,22.0,5524.0,Júlio Borges,5499.0
PI,22.0,5532.0,Jurema,4505.0
PI,22.0,5540.0,Lagoinha do Piauí,3029.0
PI,22.0,5557.0,Lagoa Alegre,8449.0
PI,22.0,5565.0,Lagoa do Barro do Piauí,5146.0
PI,22.0,5573.0,Lagoa de São Francisco,6449.0
PI,22.0,5581.0,Lagoa do Piauí,5009.0
PI,22.0,5599.0,Lagoa do Sítio,4575.0
PI,22.0,5607.0,Landri Sales,5311.0
PI,22.0,5706.0,Luís Correia,31775.0
PI,22.0,5805.0,Luzilândia,26204.0
PI,22.0,5854.0,Madeiro,8218.0
PI,22.0,5904.0,Manoel Emídio,5314.0
PI,22.0,5953.0,Marcolândia,8783.0
PI,22.0,6001.0,Marcos Parente,4848.0
PI,22.0,6050.0,Massapê do Piauí,5215.0
PI,22.0,6100.0,Matias Olímpio,10875.0
PI,22.0,6209.0,Miguel Alves,33071.0
PI,22.0,6308.0,Miguel Leão,1352.0
PI,22.0,6357.0,Milton Brandão,6678.0
PI,22.0,6407.0,Monsenhor Gil,10455.0
PI,22.0,6506.0,Monsenhor Hipólito,7751.0
PI,22.0,6605.0,Monte Alegre do Piauí,10910.0
PI,22.0,6654.0,Morro Cabeça no Tempo,4458.0
PI,22.0,6670.0,Morro do Chapéu do Piauí,6547.0
PI,22.0,6696.0,Murici dos Portelas,10139.0
PI,22.0,6704.0,Nazaré do Piauí,6729.0
PI,22.0,6720.0,Nazária,10706.0
PI,22.0,6753.0,Nossa Senhora de Nazaré,5406.0
PI,22.0,6803.0,Nossa Senhora dos Remédios,8732.0
PI,22.0,6902.0,Novo Oriente do Piauí,6178.0
PI,22.0,6951.0,Novo Santo Antônio,2886.0
PI,22.0,7009.0,Oeiras,39545.0
PI,22.0,7108.0,Olho D'Água do Piauí,2725.0
PI,22.0,7207.0,Padre Marcos,6481.0
PI,22.0,7306.0,Paes Landim,4174.0
PI,22.0,7355.0,Pajeú do Piauí,3041.0
PI,22.0,7405.0,Palmeira do Piauí,5048.0
PI,22.0,7504.0,Palmeirais,13480.0
PI,22.0,7553.0,Paquetá,3878.0
PI,22.0,7603.0,Parnaguá,10289.0
PI,22.0,7702.0,Parnaíba,169552.0
PI,22.0,7751.0,Passagem Franca do Piauí,4220.0
PI,22.0,7777.0,Patos do Piauí,5461.0
PI,22.0,7793.0,Pau D'Arco do Piauí,3972.0
PI,22.0,7801.0,Paulistana,21601.0
PI,22.0,7850.0,Pavussu,3698.0
PI,22.0,7900.0,Pedro II,39039.0
PI,22.0,7934.0,Pedro Laurentino,2514.0
PI,22.0,7959.0,Nova Santa Rita,4147.0
PI,22.0,8007.0,Picos,86228.0
PI,22.0,8106.0,Pimenteiras,11528.0
PI,22.0,8205.0,Pio IX,17947.0
PI,22.0,8304.0,Piracuruca,29849.0
PI,22.0,8403.0,Piripiri,67676.0
PI,22.0,8502.0,Porto,12312.0
PI,22.0,8551.0,Porto Alegre do Piauí,2391.0
PI,22.0,8601.0,Prata do Piauí,3098.0
PI,22.0,8650.0,Queimada Nova,8936.0
PI,22.0,8700.0,Redenção do Gurguéia,8563.0
PI,22.0,8809.0,Regeneração,17418.0
PI,22.0,8858.0,Riacho Frio,4241.0
PI,22.0,8874.0,Ribeira do Piauí,4114.0
PI,22.0,8908.0,Ribeiro Gonçalves,6215.0
PI,22.0,9005.0,Rio Grande do Piauí,5868.0
PI,22.0,9104.0,Santa Cruz do Piauí,5928.0
PI,22.0,9153.0,Santa Cruz dos Milagres,3466.0
PI,22.0,9203.0,Santa Filomena,6209.0
PI,22.0,9302.0,Santa Luz,5425.0
PI,22.0,9351.0,Santana do Piauí,4174.0
PI,22.0,9377.0,Santa Rosa do Piauí,4690.0
PI,22.0,9401.0,Santo Antônio de Lisboa,5938.0
PI,22.0,9450.0,Santo Antônio dos Milagres,2189.0
PI,22.0,9500.0,Santo Inácio do Piauí,3719.0
PI,22.0,9559.0,São Braz do Piauí,4451.0
PI,22.0,9609.0,São Félix do Piauí,2885.0
PI,22.0,9658.0,São Francisco de Assis do Piauí,5703.0
PI,22.0,9708.0,São Francisco do Piauí,5404.0
PI,22.0,9757.0,São Gonçalo do Gurguéia,3019.0
PI,22.0,9807.0,São Gonçalo do Piauí,4944.0
PI,22.0,9856.0,São João da Canabrava,4306.0
PI,22.0,9872.0,São João da Fronteira,5615.0
PI,22.0,9906.0,São João da Serra,6233.0
PI,22.0,9955.0,São João da Varjota,4443.0
PI,22.0,9971.0,São João do Arraial,8443.0
PI,22.0,10003.0,São João do Piauí,22036.0
PI,22.0,10052.0,São José do Divino,4906.0
PI,22.0,10102.0,São José do Peixe,3320.0
PI,22.0,10201.0,São José do Piauí,6732.0
PI,22.0,10300.0,São Julião,6135.0
PI,22.0,10359.0,São Lourenço do Piauí,4497.0
PI,22.0,10375.0,São Luis do Piauí,2329.0
PI,22.0,10383.0,São Miguel da Baixa Grande,2304.0
PI,22.0,10391.0,São Miguel do Fidalgo,2870.0
PI,22.0,10409.0,São Miguel do Tapuio,17902.0
PI,22.0,10508.0,São Pedro do Piauí,14046.0
PI,22.0,10607.0,São Raimundo Nonato,40784.0
PI,22.0,10623.0,Sebastião Barros,3228.0
PI,22.0,10631.0,Sebastião Leal,4572.0
PI,22.0,10656.0,Sigefredo Pacheco,9631.0
PI,22.0,10706.0,Simões,14650.0
PI,22.0,10805.0,Simplício Mendes,14342.0
PI,22.0,10904.0,Socorro do Piauí,4184.0
PI,22.0,10938.0,Sussuapara,6345.0
PI,22.0,10953.0,Tamboril do Piauí,3029.0
PI,22.0,10979.0,Tanque do Piauí,2330.0
PI,22.0,11001.0,Teresina,902644.0
PI,22.0,11100.0,União,47707.0
PI,22.0,11209.0,Uruçuí,26501.0
PI,22.0,11308.0,Valença do Piauí,22920.0
PI,22.0,11357.0,Várzea Branca,5173.0
PI,22.0,11407.0,Várzea Grande,4515.0
PI,22.0,11506.0,Vera Mendes,3271.0
PI,22.0,11605.0,Vila Nova do Piauí,2979.0
PI,22.0,11704.0,Wall Ferraz,4117.0
CE,23.0,101.0,Abaiara,10282.0
CE,23.0,150.0,Acarape,14306.0
CE,23.0,200.0,Acaraú,68758.0
CE,23.0,309.0,Acopiara,46215.0
CE,23.0,408.0,Aiuaba,14220.0
CE,23.0,507.0,Alcântaras,11754.0
CE,23.0,606.0,Altaneira,6970.0
CE,23.0,705.0,Alto Santo,14418.0
CE,23.0,754.0,Amontada,44342.0
CE,23.0,804.0,Antonina do Norte,7484.0
CE,23.0,903.0,Apuiarés,13219.0
CE,23.0,1000.0,Aquiraz,84737.0
CE,23.0,1109.0,Aracati,78752.0
CE,23.0,1208.0,Aracoiaba,26696.0
CE,23.0,1257.0,Ararendá,11485.0
CE,23.0,1307.0,Araripe,20223.0
CE,23.0,1406.0,Aratuba,11459.0
CE,23.0,1505.0,Arneiroz,7619.0
CE,23.0,1604.0,Assaré,22212.0
CE,23.0,1703.0,Aurora,24267.0
CE,23.0,1802.0,Baixio,5832.0
CE,23.0,1851.0,Banabuiú,17654.0
CE,23.0,1901.0,Barbalha,80217.0
CE,23.0,1950.0,Barreira,23351.0
CE,23.0,2008.0,Barro,19669.0
CE,23.0,2057.0,Barroquinha,14977.0
CE,23.0,2107.0,Baturité,36978.0
CE,23.0,2206.0,Beberibe,55666.0
CE,23.0,2305.0,Bela Cruz,34441.0
CE,23.0,2404.0,Boa Viagem,52169.0
CE,23.0,2503.0,Brejo Santo,53778.0
CE,23.0,2602.0,Camocim,65031.0
CE,23.0,2701.0,Campos Sales,26082.0
CE,23.0,2800.0,Canindé,77207.0
CE,23.0,2909.0,Capistrano,17760.0
CE,23.0,3006.0,Caridade,16419.0
CE,23.0,3105.0,Cariré,18075.0
CE,23.0,3204.0,Caririaçu,27482.0
CE,23.0,3303.0,Cariús,17333.0
CE,23.0,3402.0,Carnaubal,17758.0
CE,23.0,3501.0,Cascavel,76365.0
CE,23.0,3600.0,Catarina,9577.0
CE,23.0,3659.0,Catunda,10817.0
CE,23.0,3709.0,Caucaia,375730.0
CE,23.0,3808.0,Cedro,22678.0
CE,23.0,3907.0,Chaval,12805.0
CE,23.0,3931.0,Choró,12380.0
CE,23.0,3956.0,Chorozinho,20763.0
CE,23.0,4004.0,Coreaú,21438.0
CE,23.0,4103.0,Crateús,79809.0
CE,23.0,4202.0,Crato,138232.0
CE,23.0,4236.0,Croatá,18007.0
CE,23.0,4251.0,Cruz,31847.0
CE,23.0,4269.0,Deputado Irapuan Pinheiro,9172.0
CE,23.0,4277.0,Ereré,6393.0
CE,23.0,4285.0,Eusébio,80304.0
CE,23.0,4301.0,Farias Brito,18557.0
CE,23.0,4350.0,Forquilha,25127.0
CE,23.0,4400.0,Fortaleza,2574412.0
CE,23.0,4459.0,Fortim,18052.0
CE,23.0,4509.0,Frecheirinha,16362.0
CE,23.0,4608.0,General Sampaio,6924.0
CE,23.0,4657.0,Graça,14174.0
CE,23.0,4707.0,Granja,55633.0
CE,23.0,4806.0,Granjeiro,4960.0
CE,23.0,4905.0,Groaíras,11313.0
CE,23.0,4954.0,Guaiúba,25085.0
CE,23.0,5001.0,Guaraciaba do Norte,44294.0
CE,23.0,5100.0,Guaramiranga,5819.0
CE,23.0,5209.0,Hidrolândia,18225.0
CE,23.0,5233.0,Horizonte,79934.0
CE,23.0,5266.0,Ibaretama,12191.0
CE,23.0,5308.0,Ibiapina,24649.0
CE,23.0,5332.0,Ibicuitinga,11979.0
CE,23.0,5357.0,Icapuí,22367.0
CE,23.0,5407.0,Icó,64802.0
CE,23.0,5506.0,Iguatu,102251.0
CE,23.0,5605.0,Independência,24530.0
CE,23.0,5654.0,Ipaporanga,11937.0
CE,23.0,5704.0,Ipaumirim,12441.0
CE,23.0,5803.0,Ipu,42968.0
CE,23.0,5902.0,Ipueiras,38285.0
CE,23.0,6009.0,Iracema,14411.0
CE,23.0,6108.0,Irauçuba,24751.0
CE,23.0,6207.0,Itaiçaba,7779.0
CE,23.0,6256.0,Itaitinga,70679.0
CE,23.0,6306.0,Itapajé,49086.0
CE,23.0,6405.0,Itapipoca,137892.0
CE,23.0,6504.0,Itapiúna,18228.0
CE,23.0,6553.0,Itarema,45465.0
CE,23.0,6603.0,Itatira,21087.0
CE,23.0,6702.0,Jaguaretama,17625.0
CE,23.0,6801.0,Jaguaribara,10656.0
CE,23.0,6900.0,Jaguaribe,35124.0
CE,23.0,7007.0,Jaguaruana,33070.0
CE,23.0,7106.0,Jardim,28707.0
CE,23.0,7205.0,Jati,8100.0
CE,23.0,7254.0,Jijoca de Jericoacoara,27662.0
CE,23.0,7304.0,Juazeiro do Norte,303004.0
CE,23.0,7403.0,Jucás,24591.0
CE,23.0,7502.0,Lavras da Mangabeira,32123.0
CE,23.0,7601.0,Limoeiro do Norte,62285.0
CE,23.0,7635.0,Madalena,17264.0
CE,23.0,7650.0,Maracanaú,249684.0
CE,23.0,7700.0,Maranguape,108937.0
CE,23.0,7809.0,Marco,27064.0
CE,23.0,7908.0,Martinópole,11232.0
CE,23.0,8005.0,Massapê,39633.0
CE,23.0,8104.0,Mauriti,47406.0
CE,23.0,8203.0,Meruoca,15749.0
CE,23.0,8302.0,Milagres,26860.0
CE,23.0,8351.0,Milhã,14635.0
CE,23.0,8377.0,Miraíma,14736.0
CE,23.0,8401.0,Missão Velha,38767.0
CE,23.0,8500.0,Mombaça,38649.0
CE,23.0,8609.0,Monsenhor Tabosa,17664.0
CE,23.0,8708.0,Morada Nova,65323.0
CE,23.0,8807.0,Moraújo,8516.0
CE,23.0,8906.0,Morrinhos,23608.0
CE,23.0,9003.0,Mucambo,14009.0
CE,23.0,9102.0,Mulungu,10993.0
CE,23.0,9201.0,Nova Olinda,15960.0
CE,23.0,9300.0,Nova Russas,32014.0
CE,23.0,9409.0,Novo Oriente,29043.0
CE,23.0,9458.0,Ocara,25218.0
CE,23.0,9508.0,Orós,20019.0
CE,23.0,9607.0,Pacajus,74825.0
CE,23.0,9706.0,Pacatuba,85873.0
CE,23.0,9805.0,Pacoti,11442.0
CE,23.0,9904.0,Pacujá,6345.0
CE,23.0,10001.0,Palhano,9671.0
CE,23.0,10100.0,Palmácia,10339.0
CE,23.0,10209.0,Paracuru,41447.0
CE,23.0,10258.0,Paraipaba,33896.0
CE,23.0,10308.0,Parambu,32816.0
CE,23.0,10407.0,Paramoti,10528.0
CE,23.0,10506.0,Pedra Branca,42257.0
CE,23.0,10605.0,Penaforte,9308.0
CE,23.0,10704.0,Pentecoste,39715.0
CE,23.0,10803.0,Pereiro,15869.0
CE,23.0,10852.0,Pindoretama,24607.0
CE,23.0,10902.0,Piquet Carneiro,17202.0
CE,23.0,10951.0,Pires Ferreira,10952.0
CE,23.0,11009.0,Poranga,12423.0
CE,23.0,11108.0,Porteiras,17745.0
CE,23.0,11207.0,Potengi,8926.0
CE,23.0,11231.0,Potiretama,6129.0
CE,23.0,11264.0,Quiterianópolis,20506.0
CE,23.0,11306.0,Quixadá,88483.0
CE,23.0,11355.0,Quixelô,16992.0
CE,23.0,11405.0,Quixeramobim,85797.0
CE,23.0,11504.0,Quixeré,21607.0
CE,23.0,11603.0,Redenção,28359.0
CE,23.0,11702.0,Reriutaba,19059.0
CE,23.0,11801.0,Russas,74582.0
CE,23.0,11900.0,Saboeiro,14036.0
CE,23.0,11959.0,Salitre,17220.0
CE,23.0,12007.0,Santana do Acaraú,32043.0
CE,23.0,12106.0,Santana do Cariri,17388.0
CE,23.0,12205.0,Santa Quitéria,41647.0
CE,23.0,12304.0,São Benedito,49829.0
CE,23.0,12403.0,São Gonçalo do Amarante,57499.0
CE,23.0,12502.0,São João do Jaguaribe,5792.0
CE,23.0,12601.0,São Luís do Curu,10962.0
CE,23.0,12700.0,Senador Pompeu,25143.0
CE,23.0,12809.0,Senador Sá,7519.0
CE,23.0,12908.0,Sobral,215286.0
CE,23.0,13005.0,Solonópole,18736.0
CE,23.0,13104.0,Tabuleiro do Norte,32044.0
CE,23.0,13203.0,Tamboril,25331.0
CE,23.0,13252.0,Tarrafas,7626.0
CE,23.0,13302.0,Tauá,64255.0
CE,23.0,13351.0,Tejuçuoca,17626.0
CE,23.0,13401.0,Tianguá,86137.0
CE,23.0,13500.0,Trairi,61516.0
CE,23.0,13559.0,Tururu,15457.0
CE,23.0,13609.0,Ubajara,34312.0
CE,23.0,13708.0,Umari,6993.0
CE,23.0,13757.0,Umirim,17804.0
CE,23.0,13807.0,Uruburetama,21279.0
CE,23.0,13906.0,Uruoca,14243.0
CE,23.0,13955.0,Varjota,18660.0
CE,23.0,14003.0,Várzea Alegre,40771.0
CE,23.0,14102.0,Viçosa do Ceará,62609.0
RN,24.0,109.0,Acari,10865.0
RN,24.0,208.0,Açu,58906.0
RN,24.0,307.0,Afonso Bezerra,11149.0
RN,24.0,406.0,Água Nova,3028.0
RN,24.0,505.0,Alexandria,14042.0
RN,24.0,604.0,Almino Afonso,4806.0
RN,24.0,703.0,Alto do Rodrigues,12857.0
RN,24.0,802.0,Angicos,11973.0
RN,24.0,901.0,Antônio Martins,6738.0
RN,24.0,1008.0,Apodi,37390.0
RN,24.0,1107.0,Areia Branca,24643.0
RN,24.0,1206.0,Arês,13657.0
RN,24.0,1305.0,Campo Grande,10045.0
RN,24.0,1404.0,Baía Formosa,9098.0
RN,24.0,1453.0,Baraúna,28268.0
RN,24.0,1503.0,Barcelona,4103.0
RN,24.0,1602.0,Bento Fernandes,4920.0
RN,24.0,1651.0,Bodó,2363.0
RN,24.0,1701.0,Bom Jesus,10279.0
RN,24.0,1800.0,Brejinho,12603.0
RN,24.0,1859.0,Caiçara do Norte,6474.0
RN,24.0,1909.0,Caiçara do Rio do Vento,3359.0
RN,24.0,2006.0,Caicó,63339.0
RN,24.0,2105.0,Campo Redondo,10504.0
RN,24.0,2204.0,Canguaretama,30806.0
RN,24.0,2303.0,Caraúbas,20161.0
RN,24.0,2402.0,Carnaúba dos Dantas,8267.0
RN,24.0,2501.0,Carnaubais,10010.0
RN,24.0,2600.0,Ceará-Mirim,83009.0
RN,24.0,2709.0,Cerro Corá,11322.0
RN,24.0,2808.0,Coronel Ezequiel,5241.0
RN,24.0,2907.0,Coronel João Pessoa,4315.0
RN,24.0,3004.0,Cruzeta,8238.0
RN,24.0,3103.0,Currais Novos,42930.0
RN,24.0,3202.0,Doutor Severiano,7253.0
RN,24.0,3251.0,Parnamirim,269298.0
RN,24.0,3301.0,Encanto,6252.0
RN,24.0,3400.0,Equador,5476.0
RN,24.0,3509.0,Espírito Santo,10936.0
